run_name,run_dir,n,reps,draws,nominal_coverage,signal_sd,scenario,n_inducing,pi_clip,estimand,kind,variant,target,method,reference_method,gp_mean_standardization,n_reps_complete,mean_predictive_mean_standardized_rmse,q95_predictive_mean_standardized_rmse,mean_predictive_cov_relative_frobenius,q95_predictive_cov_relative_frobenius,mean_standardized_mean_abs_diff,q95_standardized_mean_abs_diff,mean_sd_ratio,mean_abs_sd_ratio_error,q95_abs_sd_ratio_error,mean_ci_width_ratio,mean_abs_ci_width_ratio_error,q95_abs_ci_width_ratio_error,bias,absolute_bias,standardized_abs_bias,mean_abs_error,rmse,coverage,coverage_error,coverage_wilson_lower,coverage_wilson_upper,mean_ci_width,mean_posterior_sd,empirical_sd_posterior_mean,empirical_to_posterior_sd_ratio,abs_empirical_to_posterior_sd_ratio_error,pass_gp_mean,pass_gp_cov,pass_mean,pass_sd,pass_width,pass_coverage,pass_bias,passes_threshold
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,80,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.3450117109118277,0.5625974904981704,1.0973952315764455,2.2691254020282705,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,120,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.23320041621045517,0.4330896006476337,0.40106849803277345,0.9399423471146546,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,160,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.15608893090887796,0.3151889537737407,0.18713308472186369,0.48559006142730404,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,240,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.06061661963981264,0.14395971810524189,0.056451283542273537,0.16653460611932494,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,320,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.02549073999966354,0.07072058732345951,0.02144589024672121,0.06936170566060915,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,400,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.012944943224528507,0.038287513044173625,0.009640622279224036,0.033383929500655475,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,480,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.007139566175015824,0.023864252167852266,0.00489850129505417,0.01814588130868418,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,560,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.0041714235972341186,0.014657422647530264,0.0026922586658582747,0.01020998095267821,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_homogeneous,80,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.3003845524859846,0.5419982594616569,0.9123036870713852,2.038064411477332,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_homogeneous,120,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.19605751337771543,0.37962515578491307,0.3105212778074513,0.7891293518385908,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_homogeneous,160,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.12974703931041026,0.2836361032956581,0.14161689131964586,0.39254933333908215,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_homogeneous,240,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.04770412956863909,0.12236708588983813,0.041200792806940945,0.1322592287165822,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_homogeneous,320,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.019741760774905703,0.05765509948893861,0.015279458397061326,0.049129114139797286,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_homogeneous,400,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.009500131262950143,0.029599773555643485,0.006683408270333946,0.02361759319750227,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_homogeneous,480,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.005114911017929236,0.016281862482045738,0.003320455610258148,0.012365869034922056,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_homogeneous,560,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.002890461143837628,0.010815012046436074,0.0017935524201134606,0.006763006008519586,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_heterogeneous,80,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.31484413223436614,0.511102538316242,0.7704006292237855,1.5856064629036446,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_heterogeneous,120,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.2009338295274715,0.38200946865421254,0.2736770182327765,0.6639787290025229,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_heterogeneous,160,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.13076478346999157,0.26919890285881315,0.12447517919032389,0.3255025940710003,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_heterogeneous,240,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.05066921808355232,0.11941067823683821,0.03661675330566739,0.10424577403348226,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_heterogeneous,320,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.021414959862352364,0.055476708272129166,0.013752551194136112,0.0436211991435689,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_heterogeneous,400,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.010487070245908194,0.02974060646108782,0.006125314024919617,0.021069854472229844,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_heterogeneous,480,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.005684761869795536,0.016951892030224985,0.0030298224026971336,0.010824029372089882,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_heterogeneous,560,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.0032488834033191478,0.010214931917840174,0.0016291139477363212,0.005756897285799727,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_homogeneous,80,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.28073748217702693,0.4913105949207331,0.6703710744289144,1.5330409470553676,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_homogeneous,120,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.18007606536700238,0.35919246091107687,0.23331807291590503,0.601307404346744,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_homogeneous,160,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.1155524141814299,0.26044198478177766,0.10586490239086281,0.2876084418268389,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_homogeneous,240,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.0431499781935808,0.1195874046761782,0.030487711455941948,0.09342019543387865,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_homogeneous,320,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.01726557640942827,0.053003611354774084,0.011251679540672521,0.038203848889373226,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_homogeneous,400,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.008514602528848685,0.0272232751458191,0.004903620505360802,0.018480176606780082,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_homogeneous,480,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.00458009873334926,0.014780578331955471,0.002423738232446124,0.008568369176374805,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,weak_homogeneous,560,,counterfactual_process,gp_raw_eq,raw,exact_gp_counterfactual_posterior,svgp,exact_gp,exact_counterfactual_rms_posterior_sd,200,0.0026343079557804737,0.009029277236876888,0.0013261196144255798,0.005277324386306894,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,80,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.07596507101522035,0.18330207878704285,1.0636854931440047,0.06596041421591747,0.17836551269976847,1.0648369893650038,0.06940740371562626,0.17684748935557404,,,,,,,,,,,,,,,,,True,False,False,,,False
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,120,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.05426087149364789,0.13712884304135575,1.0160545811424773,0.02465433866792688,0.06408019320851985,1.0152420376784115,0.02765171658449558,0.07267757146423057,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,160,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.04321549435343654,0.10665693937116384,1.0060770059785327,0.018266400456048305,0.045708123385208334,1.0063397791836477,0.023802114893814518,0.052326881722388904,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,240,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.03185900791563716,0.07303615871566516,1.0014513869492325,0.016305292140366964,0.04040015631564007,1.002624027153445,0.023788181961457208,0.05697749425104241,,,,,,,,,,,,,,,,,True,True,True,,,True
three_m_n1000_map_j1e8_logistic_r200_20260805,<source-workspace>/outputs/module5_svgp/three_m_n1000_map_j1e8_logistic_r200_20260805,1000,200,2000,0.95,1.0,strong_heterogeneous,320,0.02,population_ate_bb,raw_eq,raw,exact_gp_posterior,svgp,exact_gp,,200,,,,,0.026191085347972768,0.05906438753796705,1.0004021448187908,0.018295885957630795,0.04001051584358391,1.0015825049175862,0.02440271631507278,0.055385704901322906,,,,,,,,,,,,,,,,,True,True,True,,,True
